SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
HIMACHAL PRADESH,1969,66.00,78.60,72.70,130.40,111.00,31.00,201.80,306.70,117.20,8.40,2.40,1.50,1127.60,144.60,314.10,656.60,12.30
HIMACHAL PRADESH,1970,116.50,39.00,37.90,7.30,43.50,163.20,223.40,280.40,164.40,6.60,0.20,0.30,1082.50,155.40,88.60,831.40,7.10
HIMACHAL PRADESH,1971,53.10,76.50,13.70,57.50,71.80,252.70,352.80,301.20,67.00,13.80,12.20,2.60,1275.10,129.60,143.10,973.70,28.60
HIMACHAL PRADESH,1972,55.00,77.00,55.00,82.10,21.30,43.80,184.20,159.90,57.60,31.10,21.30,54.00,842.30,132.00,158.40,445.50,106.40
HIMACHAL PRADESH,1973,116.80,80.60,68.40,15.70,40.00,99.10,167.80,213.90,86.30,32.10,5.40,29.10,955.20,197.30,124.10,567.10,66.60
HIMACHAL PRADESH,1974,75.00,44.60,33.70,24.60,41.80,76.40,168.80,204.60,30.50,28.80,2.40,45.10,776.10,119.60,100.00,480.20,76.30
HIMACHAL PRADESH,1975,137.80,124.70,126.30,25.40,35.10,86.90,214.00,191.80,95.30,13.80,0.20,2.70,1054.10,262.50,186.80,587.90,16.80
HIMACHAL PRADESH,1976,66.70,105.50,126.60,49.10,30.10,85.50,368.90,238.00,72.60,20.20,1.70,14.60,1179.30,172.20,205.70,765.00,36.40
HIMACHAL PRADESH,1977,85.50,4.70,12.90,97.50,87.20,86.10,339.70,236.40,197.10,18.80,9.90,69.20,1245.00,90.20,197.60,859.30,97.90
HIMACHAL PRADESH,1978,63.70,102.60,157.90,53.50,31.10,156.10,280.00,300.10,137.70,3.60,75.90,9.00,1371.20,166.30,242.50,873.90,88.40
HIMACHAL PRADESH,1979,170.00,115.30,157.40,31.90,85.10,64.80,163.40,119.00,43.50,7.00,34.00,29.60,1021.00,285.20,274.40,390.70,70.70
HIMACHAL PRADESH,1980,83.20,87.10,71.70,28.50,26.10,106.80,477.10,128.80,52.50,25.30,27.30,40.50,1155.00,170.40,126.40,765.30,93.00
HIMACHAL PRADESH,1981,114.50,96.30,162.00,54.40,67.10,94.70,233.50,163.40,71.60,11.40,70.40,7.90,1147.10,210.80,283.40,563.30,89.60
HIMACHAL PRADESH,1982,187.30,147.70,228.90,146.20,152.50,58.30,160.40,170.20,31.50,42.50,21.80,75.70,1423.00,335.00,527.60,420.40,140.00
HIMACHAL PRADESH,1983,91.70,97.60,162.80,136.70,86.10,59.20,166.70,204.20,121.50,48.20,1.00,13.90,1189.60,189.30,385.50,551.60,63.20
HIMACHAL PRADESH,1984,24.30,134.50,38.70,68.60,14.70,105.00,194.40,192.50,121.50,10.60,25.10,38.40,968.30,158.80,122.00,613.30,74.20
HIMACHAL PRADESH,1985,70.40,23.00,36.20,65.60,54.30,54.10,301.30,252.70,118.00,127.60,2.80,88.00,1193.90,93.40,156.10,726.10,218.30
HIMACHAL PRADESH,1986,7.30,119.30,159.40,105.30,99.10,86.40,240.90,246.90,52.40,43.40,72.70,89.50,1322.60,126.60,363.70,626.60,205.60
HIMACHAL PRADESH,1987,68.10,84.60,77.90,132.10,214.20,81.00,90.40,147.80,50.30,76.70,0.80,11.60,1035.60,152.70,424.20,369.60,89.10
HIMACHAL PRADESH,1988,41.60,128.30,353.90,27.20,39.30,84.00,411.30,304.70,360.20,2.20,4.90,123.50,1881.10,169.80,420.40,1160.30,130.60
HIMACHAL PRADESH,1989,111.00,62.50,89.20,39.40,92.50,59.70,291.10,247.30,64.90,7.30,52.90,59.40,1177.20,173.50,221.20,663.00,119.60
HIMACHAL PRADESH,1990,36.20,161.20,217.70,52.50,61.80,80.20,302.30,221.80,162.80,15.60,10.10,140.60,1462.70,197.40,332.00,767.00,166.30
HIMACHAL PRADESH,1991,24.00,143.10,120.60,104.50,69.70,67.10,141.60,258.30,128.50,2.20,4.30,40.90,1104.80,167.10,294.80,595.60,47.40
HIMACHAL PRADESH,1992,123.90,75.80,199.40,36.90,83.90,53.00,277.50,374.00,127.60,7.00,19.40,4.70,1383.10,199.70,320.10,832.20,31.10
HIMACHAL PRADESH,1993,109.20,69.70,164.10,20.60,56.70,70.90,386.90,89.10,143.10,0.30,17.70,0.00,1128.30,178.80,241.50,690.00,18.00
HIMACHAL PRADESH,1994,88.70,124.70,29.00,131.30,65.50,114.20,367.00,311.00,92.70,8.50,0.10,77.60,1410.20,213.40,225.80,884.80,86.20
HIMACHAL PRADESH,1995,61.50,140.00,96.70,85.80,44.20,66.50,332.40,345.10,284.50,5.40,13.90,17.70,1493.90,201.50,226.70,1028.60,37.10
HIMACHAL PRADESH,1996,118.60,117.80,112.50,50.60,68.50,173.70,210.60,348.30,138.50,38.30,0.60,6.40,1384.40,236.40,231.60,871.10,45.30
HIMACHAL PRADESH,1997,50.90,58.50,60.40,97.40,66.10,92.30,198.70,476.10,113.80,44.40,87.40,108.50,1454.50,109.30,223.80,881.00,240.30
HIMACHAL PRADESH,1998,13.50,133.80,139.40,71.50,41.30,152.30,210.70,239.80,251.50,119.40,5.90,2.40,1381.60,147.30,252.30,854.30,127.70
HIMACHAL PRADESH,1999,109.20,54.30,33.40,7.10,98.30,104.70,304.10,284.60,111.40,6.40,28.90,2.50,1144.90,163.50,138.80,804.80,37.80
HIMACHAL PRADESH,2000,118.20,119.00,68.10,25.60,79.90,198.00,265.10,126.70,50.10,0.00,10.50,6.90,1068.40,237.20,173.70,640.00,17.50
HIMACHAL PRADESH,2001,30.50,35.70,105.80,66.90,67.30,153.80,239.50,202.30,26.90,5.00,20.80,37.30,991.80,66.20,240.00,622.50,63.10
HIMACHAL PRADESH,2002,66.70,136.50,136.90,124.00,27.00,56.10,81.80,225.60,123.10,8.20,0.70,3.90,990.40,203.20,287.90,486.60,12.80
HIMACHAL PRADESH,2003,39.50,116.60,113.00,52.90,35.90,61.40,187.70,228.70,135.50,0.30,22.50,40.40,1034.50,156.10,201.90,613.30,63.20
HIMACHAL PRADESH,2004,86.20,43.00,5.90,54.70,57.60,76.10,141.30,202.50,47.60,104.70,9.30,49.40,878.50,129.30,118.30,467.50,163.50
HIMACHAL PRADESH,2005,147.80,222.90,143.30,35.20,52.40,52.60,317.20,114.20,156.30,1.80,0.30,4.50,1248.50,370.70,230.90,640.30,6.60
HIMACHAL PRADESH,2006,102.50,38.20,137.30,44.30,68.40,104.80,260.30,274.20,92.80,17.50,26.90,51.20,1218.40,140.70,250.00,732.10,95.60
HIMACHAL PRADESH,2007,1.30,121.00,177.00,9.60,39.30,155.70,155.20,234.30,85.70,18.70,1.00,35.60,1034.50,122.30,225.90,631.00,55.40
HIMACHAL PRADESH,2008,129.90,63.20,6.30,44.40,42.90,187.30,194.90,224.70,142.60,33.90,5.30,38.90,1114.20,193.10,93.60,749.40,78.00
HIMACHAL PRADESH,2009,54.80,45.90,43.40,91.20,53.50,45.50,170.20,162.60,172.10,16.40,93.10,7.80,956.50,100.70,188.20,550.30,117.20
HIMACHAL PRADESH,2010,25.50,96.60,45.10,60.30,81.40,108.50,291.80,274.10,176.70,30.50,10.80,58.10,1259.40,122.10,186.80,851.20,99.40
HIMACHAL PRADESH,2011,43.90,97.40,49.70,62.40,45.10,118.30,177.70,380.20,120.30,6.00,0.30,6.90,1108.30,141.30,157.30,796.60,13.20
HIMACHAL PRADESH,2012,92.30,51.30,28.40,55.90,9.40,31.10,241.50,280.60,133.10,3.10,3.20,21.80,951.60,143.50,93.70,686.30,28.10
HIMACHAL PRADESH,2013,79.90,182.60,76.60,28.90,32.60,233.60,208.80,240.00,65.80,21.80,16.60,24.80,1211.90,262.50,138.10,748.20,63.20
HIMACHAL PRADESH,2014,69.60,124.90,125.20,60.60,68.90,51.70,203.60,146.70,84.60,19.30,4.50,49.30,1008.70,194.50,254.60,486.60,73.00
HIMACHAL PRADESH,2015,67.20,156.60,192.50,84.90,45.00,85.80,249.90,195.90,75.50,17.70,14.50,25.00,1210.50,223.90,322.30,607.20,57.20
