SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
ORISSA,1967,70.90,0.40,87.70,40.90,25.70,233.30,315.30,340.70,281.80,18.30,1.80,10.70,1427.50,71.40,154.30,1171.00,30.80
ORISSA,1968,33.40,29.70,20.70,26.50,45.70,186.70,311.60,335.40,236.60,191.60,45.50,0.70,1464.10,63.10,92.90,1070.30,237.80
ORISSA,1969,0.70,1.00,4.00,27.30,80.70,158.60,432.50,293.50,197.70,41.80,38.90,6.40,1283.20,1.70,112.10,1082.30,87.10
ORISSA,1970,4.60,27.50,47.20,32.30,60.80,307.90,307.80,348.80,205.90,66.90,2.40,0.20,1412.30,32.10,140.20,1170.50,69.50
ORISSA,1971,16.10,23.50,1.90,76.90,82.20,290.80,290.90,411.00,171.50,229.90,2.10,0.00,1596.80,39.60,161.00,1164.20,232.10
ORISSA,1972,0.00,22.00,2.60,25.90,16.30,133.90,333.90,383.40,282.70,83.10,40.90,0.30,1324.90,22.00,44.80,1133.80,124.40
ORISSA,1973,1.70,5.70,33.40,8.70,67.50,103.20,434.90,380.90,266.50,244.70,13.30,13.00,1573.50,7.30,109.70,1185.40,271.00
ORISSA,1974,0.00,1.30,27.40,12.10,44.80,128.90,223.30,306.50,131.70,103.00,8.00,0.00,987.00,1.30,84.30,790.40,111.10
ORISSA,1975,1.80,17.70,21.50,18.20,18.40,193.30,279.50,437.00,251.70,135.10,17.50,0.30,1392.00,19.50,58.10,1161.40,153.00
ORISSA,1976,0.00,10.10,10.50,25.90,57.90,108.10,347.80,374.10,172.60,36.80,32.80,2.40,1178.80,10.10,94.30,1002.50,72.00
ORISSA,1977,4.90,5.00,5.40,50.70,124.90,181.40,355.40,335.70,256.60,61.50,87.00,9.40,1477.90,9.90,181.10,1129.10,157.80
ORISSA,1978,4.00,31.00,45.30,28.70,37.40,183.50,336.20,462.10,199.00,80.10,21.80,9.80,1439.00,35.00,111.50,1180.80,111.70
ORISSA,1979,6.70,14.90,3.20,22.70,25.10,198.50,240.20,251.80,171.70,46.50,7.30,7.40,995.90,21.50,50.90,862.20,61.20
ORISSA,1980,10.80,9.20,41.70,23.20,59.90,325.50,367.60,228.10,302.10,86.60,3.00,5.20,1462.90,20.00,124.80,1223.30,94.80
ORISSA,1981,25.80,13.60,67.10,45.70,85.00,189.20,238.30,348.10,257.10,18.80,0.40,6.50,1295.70,39.40,197.80,1032.70,25.70
ORISSA,1982,5.50,32.30,80.10,51.80,38.20,191.40,223.20,466.40,129.80,33.80,6.10,0.00,1258.50,37.80,170.10,1010.70,39.80
ORISSA,1983,1.90,55.00,22.10,47.60,67.60,153.00,273.10,379.50,324.60,100.70,2.00,5.00,1432.00,56.90,137.30,1130.10,107.70
ORISSA,1984,9.30,6.70,3.40,46.00,34.60,302.60,369.50,422.30,127.30,55.40,0.00,0.30,1377.60,16.00,84.10,1221.80,55.70
ORISSA,1985,24.20,35.00,4.70,16.40,52.90,195.40,305.70,460.90,335.20,175.80,1.10,0.00,1607.30,59.20,74.00,1297.20,176.90
ORISSA,1986,25.80,35.80,12.60,41.90,74.50,291.70,348.70,301.80,183.00,134.90,92.20,17.00,1560.00,61.60,129.10,1125.20,244.10
ORISSA,1987,10.60,3.60,18.40,30.30,55.30,112.30,338.80,190.30,150.20,83.90,102.30,1.70,1097.60,14.10,104.00,791.60,187.90
ORISSA,1988,0.10,49.40,23.70,55.10,58.90,247.90,286.10,268.60,252.50,63.00,1.60,0.00,1306.90,49.50,137.70,1055.10,64.60
ORISSA,1989,0.00,0.10,12.90,5.00,81.20,332.50,271.70,369.90,196.10,28.60,0.00,1.70,1299.70,0.10,99.20,1170.20,30.20
ORISSA,1990,0.40,50.00,89.80,57.30,178.10,237.20,282.90,371.40,260.70,245.60,130.70,1.00,1905.00,50.30,325.20,1152.30,377.20
ORISSA,1991,20.00,2.80,21.80,29.60,36.20,149.50,458.50,439.00,181.50,93.50,32.90,7.30,1472.80,22.80,87.70,1228.60,133.70
ORISSA,1992,6.10,16.90,1.70,16.10,66.00,177.20,394.90,385.10,191.80,63.70,9.90,0.00,1329.50,23.00,83.80,1149.10,73.60
ORISSA,1993,0.00,1.30,11.40,56.10,82.20,257.50,328.50,327.00,287.90,88.70,7.50,0.00,1448.00,1.30,149.60,1200.90,96.20
ORISSA,1994,4.10,28.60,6.20,48.10,46.30,299.40,474.00,463.90,292.60,69.10,12.30,0.10,1744.60,32.60,100.60,1529.90,81.50
ORISSA,1995,50.10,17.60,21.10,23.60,293.00,112.30,322.60,316.60,202.70,149.70,103.40,1.30,1614.00,67.70,337.70,954.30,254.30
ORISSA,1996,14.60,10.10,11.70,28.10,28.60,211.90,264.80,319.40,113.20,49.90,8.40,0.90,1061.80,24.80,68.40,909.30,59.30
ORISSA,1997,17.90,5.30,31.90,77.80,33.00,197.60,303.40,479.90,234.60,37.00,27.40,58.80,1504.50,23.20,142.70,1215.50,123.20
ORISSA,1998,31.50,28.30,52.40,43.40,53.40,176.40,277.60,203.50,277.30,139.60,73.80,0.00,1357.10,59.80,149.10,934.80,213.40
ORISSA,1999,0.10,0.70,0.90,3.20,164.80,222.90,270.20,325.90,266.40,215.40,13.90,0.00,1484.30,0.80,168.90,1085.30,229.30
ORISSA,2000,0.90,33.30,1.10,21.30,74.70,233.70,272.30,273.60,158.00,26.60,1.60,0.10,1097.20,34.20,97.00,937.60,28.30
ORISSA,2001,0.40,1.40,32.30,28.70,71.00,336.10,584.20,380.90,132.00,86.80,18.70,0.00,1672.50,1.80,132.00,1433.20,105.60
ORISSA,2002,11.70,0.20,13.10,25.10,67.50,182.40,170.20,371.20,206.50,47.10,7.80,0.00,1102.80,11.90,105.70,930.20,54.90
ORISSA,2003,0.10,16.20,21.60,24.70,22.60,178.90,367.50,425.10,264.30,287.40,11.00,28.80,1648.20,16.30,68.90,1235.70,327.30
ORISSA,2004,6.80,8.00,6.40,49.20,29.70,216.40,328.00,346.40,148.10,149.60,1.80,0.00,1290.40,14.80,85.30,1038.90,151.40
ORISSA,2005,29.40,4.00,24.30,20.90,44.90,199.40,410.30,201.00,342.80,206.90,12.40,7.10,1503.40,33.40,90.10,1153.50,226.40
ORISSA,2006,0.20,0.00,29.90,25.00,105.60,175.20,454.00,624.90,254.70,26.40,21.00,0.00,1716.90,0.20,160.50,1508.80,47.40
ORISSA,2007,0.70,32.50,8.00,21.00,62.80,321.00,285.10,420.60,401.70,66.40,14.00,0.00,1633.80,33.20,91.80,1428.40,80.40
ORISSA,2008,27.50,10.40,17.50,28.20,37.40,343.50,306.40,388.30,355.00,22.10,2.70,0.00,1538.90,37.90,83.10,1393.20,24.80
ORISSA,2009,1.90,0.50,2.70,1.10,68.20,87.30,586.00,286.90,162.50,105.80,27.30,0.10,1330.30,2.40,72.00,1122.70,133.20
ORISSA,2010,8.80,1.20,5.60,7.80,93.00,146.40,304.90,282.70,236.00,133.00,35.60,37.20,1291.90,9.90,106.40,969.90,205.70
ORISSA,2011,3.70,16.20,4.90,58.20,75.60,210.10,199.60,358.60,398.70,20.20,0.10,0.40,1346.20,19.80,138.70,1167.00,20.70
ORISSA,2012,50.80,3.60,0.90,34.80,21.30,169.60,324.30,417.00,242.40,66.00,72.10,3.10,1405.90,54.40,57.00,1153.30,141.30
ORISSA,2013,3.30,7.80,2.10,53.60,57.70,272.60,380.00,254.90,208.10,391.00,1.20,0.00,1632.40,11.20,113.40,1115.60,392.20
ORISSA,2014,0.00,17.60,25.10,11.70,111.90,92.20,496.20,386.30,281.10,111.80,2.20,0.90,1536.90,17.70,148.70,1255.70,114.80
ORISSA,2015,15.10,3.30,10.50,67.60,32.60,238.60,294.80,264.00,237.00,24.70,6.20,15.60,1210.10,18.40,110.70,1034.50,46.50
