SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
GANGETIC WEST BENGAL,1961,11.10,75.80,6.80,13.60,91.20,275.00,171.40,252.80,290.90,101.00,0.80,0.10,1290.40,86.80,111.60,990.10,101.90
GANGETIC WEST BENGAL,1962,8.80,13.10,6.00,54.50,80.30,185.60,241.10,209.30,233.60,141.00,0.00,0.10,1173.60,21.90,140.90,869.70,141.10
GANGETIC WEST BENGAL,1963,0.40,2.40,5.70,61.60,103.60,258.80,277.60,167.10,270.90,131.50,9.50,0.50,1289.50,2.70,170.90,974.40,141.50
GANGETIC WEST BENGAL,1964,2.70,11.10,18.00,58.30,84.70,136.20,404.20,211.30,219.90,124.00,8.00,0.00,1278.50,13.80,161.10,971.60,132.00
GANGETIC WEST BENGAL,1965,0.30,33.90,46.50,32.80,45.30,227.60,289.60,287.00,220.30,80.10,0.30,0.20,1263.70,34.20,124.50,1024.50,80.50
GANGETIC WEST BENGAL,1966,33.10,4.40,5.10,18.30,43.40,296.00,168.70,236.60,187.20,84.90,34.70,6.30,1118.70,37.50,66.80,888.50,125.90
GANGETIC WEST BENGAL,1967,52.50,3.30,44.90,65.30,53.00,131.60,247.80,368.80,326.20,52.30,1.30,1.40,1348.40,55.80,163.20,1074.40,55.00
GANGETIC WEST BENGAL,1968,5.70,7.60,7.70,12.60,35.50,368.80,418.20,472.20,115.20,115.90,37.80,0.60,1597.70,13.30,55.70,1374.30,154.30
GANGETIC WEST BENGAL,1969,4.70,5.10,20.90,80.20,89.00,139.80,276.20,418.00,300.90,45.90,23.20,0.20,1404.00,9.90,190.10,1134.90,69.30
GANGETIC WEST BENGAL,1970,10.80,15.10,30.80,16.80,63.50,323.20,285.00,219.80,472.60,195.00,15.80,0.00,1648.50,25.90,111.10,1300.70,210.90
GANGETIC WEST BENGAL,1971,30.60,14.20,4.80,174.20,122.10,260.30,472.50,573.40,252.80,163.50,31.40,0.00,2099.80,44.80,301.10,1559.00,194.90
GANGETIC WEST BENGAL,1972,2.80,43.10,4.10,16.40,25.10,125.90,288.30,543.20,222.50,59.70,2.10,0.00,1333.20,45.80,45.60,1179.90,61.80
GANGETIC WEST BENGAL,1973,1.30,8.90,67.60,26.00,134.20,204.20,304.90,335.00,401.60,206.60,20.90,23.90,1735.20,10.20,227.80,1245.70,251.50
GANGETIC WEST BENGAL,1974,3.60,0.00,83.10,29.80,94.50,96.40,438.50,317.10,262.70,140.30,4.60,0.00,1470.70,3.60,207.50,1114.60,144.90
GANGETIC WEST BENGAL,1975,9.90,18.70,10.60,38.10,65.80,156.60,364.90,331.10,286.30,141.60,42.60,0.00,1466.20,28.60,114.50,1138.90,184.20
GANGETIC WEST BENGAL,1976,0.00,32.80,20.70,47.50,133.10,148.90,296.60,279.60,197.50,52.10,31.20,0.60,1240.60,32.80,201.30,922.60,83.80
GANGETIC WEST BENGAL,1977,11.70,24.20,7.30,89.90,176.40,409.40,450.90,329.40,171.30,86.60,48.00,35.50,1840.60,35.90,273.60,1361.00,170.10
GANGETIC WEST BENGAL,1978,1.40,21.20,50.50,49.80,116.30,253.00,274.10,349.10,591.80,148.80,10.30,6.40,1872.50,22.60,216.50,1467.90,165.50
GANGETIC WEST BENGAL,1979,16.00,27.30,8.40,28.00,22.30,282.90,296.40,229.60,167.00,48.00,11.50,20.40,1157.90,43.30,58.70,975.90,79.90
GANGETIC WEST BENGAL,1980,15.50,22.60,60.90,21.80,109.90,303.60,403.20,243.30,181.00,158.60,0.00,0.40,1521.00,38.10,192.70,1131.20,159.10
GANGETIC WEST BENGAL,1981,13.70,63.90,64.80,110.80,250.90,321.40,417.70,327.70,250.00,11.60,3.80,72.80,1909.00,77.60,426.50,1316.70,88.20
GANGETIC WEST BENGAL,1982,2.40,35.80,87.20,70.90,37.10,196.00,224.50,308.90,101.10,29.20,17.90,0.00,1111.00,38.20,195.20,830.40,47.10
GANGETIC WEST BENGAL,1983,9.10,39.20,47.00,44.20,132.50,188.90,207.60,365.40,247.40,167.60,1.10,13.60,1463.60,48.20,223.70,1009.40,182.30
GANGETIC WEST BENGAL,1984,19.10,2.60,0.60,46.60,82.60,597.10,332.70,442.20,196.40,111.80,0.00,0.00,1831.70,21.70,129.80,1568.40,111.80
GANGETIC WEST BENGAL,1985,10.90,22.00,8.80,24.10,99.60,280.40,286.30,340.60,201.80,137.20,1.80,0.00,1413.40,32.90,132.40,1109.10,139.00
GANGETIC WEST BENGAL,1986,9.60,6.30,7.10,48.50,146.10,227.90,313.40,181.20,522.20,201.50,106.40,20.60,1791.00,15.90,201.70,1244.80,328.50
GANGETIC WEST BENGAL,1987,1.80,7.10,18.90,76.60,91.70,146.90,427.40,473.00,262.60,34.10,43.70,7.70,1591.50,8.90,187.20,1309.90,85.50
GANGETIC WEST BENGAL,1988,1.70,22.90,53.50,45.30,109.30,508.80,299.90,292.60,207.10,100.40,39.50,0.50,1681.50,24.60,208.10,1308.40,140.40
GANGETIC WEST BENGAL,1989,0.40,4.90,6.10,5.40,173.60,318.20,414.50,291.40,284.20,105.50,3.70,18.30,1626.30,5.30,185.10,1308.30,127.50
GANGETIC WEST BENGAL,1990,2.20,62.20,119.00,79.30,147.60,268.20,520.20,236.30,300.70,174.20,47.90,3.50,1961.30,64.40,346.00,1325.40,225.60
GANGETIC WEST BENGAL,1991,27.80,11.40,41.70,34.50,66.10,257.40,381.20,331.30,249.20,125.60,15.60,67.50,1609.10,39.20,142.20,1219.00,208.70
GANGETIC WEST BENGAL,1992,14.00,49.50,0.10,25.00,127.00,239.90,407.60,254.10,226.60,66.20,4.40,0.20,1414.60,63.50,152.10,1128.30,70.70
GANGETIC WEST BENGAL,1993,0.30,3.80,40.80,78.60,116.20,328.50,280.00,357.70,421.40,94.20,38.20,0.00,1759.70,4.00,235.60,1387.60,132.50
GANGETIC WEST BENGAL,1994,23.80,48.80,7.30,63.70,98.00,310.10,426.10,294.40,166.10,82.90,9.60,0.00,1530.80,72.60,169.00,1196.80,92.50
GANGETIC WEST BENGAL,1995,20.20,30.10,8.70,10.10,202.90,185.40,401.10,413.00,411.50,86.40,160.50,6.20,1936.00,50.30,221.70,1411.00,253.10
GANGETIC WEST BENGAL,1996,11.00,13.20,10.40,39.20,67.50,336.00,251.30,472.00,143.50,155.90,4.10,0.00,1504.00,24.20,117.00,1202.70,160.00
GANGETIC WEST BENGAL,1997,18.70,23.60,44.20,101.80,98.20,219.60,437.30,387.30,244.00,27.80,30.50,24.90,1657.70,42.30,244.10,1288.10,83.10
GANGETIC WEST BENGAL,1998,52.90,31.00,128.80,53.00,87.10,154.30,295.20,265.70,296.30,191.40,77.10,0.00,1632.70,83.90,268.90,1011.50,268.40
GANGETIC WEST BENGAL,1999,0.10,0.70,1.60,10.50,217.90,268.80,405.20,375.40,467.80,195.30,13.70,0.00,1957.00,0.80,230.00,1517.20,209.00
GANGETIC WEST BENGAL,2000,9.50,57.90,3.80,54.00,215.00,205.60,341.50,178.40,428.40,76.20,1.60,0.10,1572.10,67.40,272.80,1153.90,77.90
GANGETIC WEST BENGAL,2001,0.30,1.90,32.80,49.40,175.80,384.20,269.30,248.70,205.90,163.60,8.80,0.00,1540.60,2.20,258.00,1108.00,172.40
GANGETIC WEST BENGAL,2002,26.30,1.50,26.60,77.40,114.10,347.70,281.60,289.30,326.40,71.50,50.90,0.10,1613.30,27.80,218.10,1244.90,122.50
GANGETIC WEST BENGAL,2003,0.50,11.70,70.00,36.30,81.90,280.50,253.40,239.30,155.00,341.50,8.90,17.70,1496.70,12.20,188.20,928.20,368.10
GANGETIC WEST BENGAL,2004,3.30,1.60,14.90,62.80,72.90,287.50,250.70,389.90,264.30,220.70,0.00,0.80,1569.40,4.90,150.70,1192.30,221.50
GANGETIC WEST BENGAL,2005,26.80,11.80,82.80,41.80,82.40,200.10,354.50,226.70,221.30,351.70,0.00,4.90,1604.90,38.60,207.00,1002.60,356.60
GANGETIC WEST BENGAL,2006,0.80,3.00,10.60,60.50,120.80,221.00,486.60,320.30,380.90,49.70,5.90,0.30,1660.50,3.90,191.90,1408.80,55.90
GANGETIC WEST BENGAL,2007,3.90,56.20,39.30,38.70,98.70,226.30,610.10,328.00,459.90,55.80,24.60,0.00,1941.40,60.10,176.70,1624.20,80.40
GANGETIC WEST BENGAL,2008,49.40,12.40,11.50,42.80,94.40,414.50,338.40,252.20,267.30,72.30,0.00,0.20,1555.20,61.80,148.80,1272.30,72.40
GANGETIC WEST BENGAL,2009,2.40,1.40,17.90,2.60,229.00,69.70,277.60,332.70,294.60,77.30,9.40,0.30,1315.00,3.80,249.50,974.60,87.10
GANGETIC WEST BENGAL,2010,0.20,10.30,8.00,15.90,127.50,189.30,196.30,192.60,192.60,96.20,6.30,29.70,1064.80,10.50,151.30,770.70,132.20
GANGETIC WEST BENGAL,2011,2.50,2.70,40.50,75.00,132.60,434.50,219.90,443.20,295.90,36.90,1.30,1.40,1686.50,5.20,248.10,1393.60,39.60
GANGETIC WEST BENGAL,2012,40.70,15.30,4.40,57.70,44.20,146.60,315.00,261.40,246.90,64.20,47.00,24.60,1268.00,56.00,106.30,969.90,135.80
GANGETIC WEST BENGAL,2013,2.50,10.00,4.80,45.60,195.90,233.40,263.20,401.40,254.00,353.20,0.00,0.00,1764.10,12.50,246.30,1152.00,353.30
GANGETIC WEST BENGAL,2014,0.90,42.20,19.90,1.90,124.40,193.60,298.70,292.60,229.50,56.90,0.10,0.60,1261.40,43.10,146.20,1014.40,57.70
GANGETIC WEST BENGAL,2015,12.90,5.50,19.30,88.70,57.60,247.20,633.10,260.60,164.00,32.70,2.30,6.30,1530.30,18.40,165.60,1304.90,41.30
