SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
MADHYA MAHARASHTRA,1952,0.00,1.90,0.00,8.90,18.90,131.20,268.80,139.10,57.10,56.70,0.00,0.80,683.30,1.90,27.80,596.20,57.50
MADHYA MAHARASHTRA,1953,1.20,0.00,0.10,24.50,2.00,186.30,216.50,220.20,126.80,116.10,0.00,0.00,893.60,1.20,26.50,749.80,116.10
MADHYA MAHARASHTRA,1954,2.00,0.40,16.00,6.00,15.80,158.50,305.30,171.70,263.00,30.10,0.00,16.20,985.10,2.40,37.80,898.50,46.40
MADHYA MAHARASHTRA,1955,3.20,0.00,6.80,12.20,25.80,140.90,149.60,254.30,218.90,159.00,10.40,0.00,981.00,3.20,44.70,763.70,169.40
MADHYA MAHARASHTRA,1956,1.50,0.20,1.10,11.30,91.20,111.00,360.50,252.00,165.80,148.00,90.10,1.10,1233.80,1.70,103.60,889.30,239.20
MADHYA MAHARASHTRA,1957,0.10,0.00,4.80,20.90,36.90,177.80,196.40,202.20,98.70,85.10,26.80,0.10,849.80,0.10,62.60,675.10,112.00
MADHYA MAHARASHTRA,1958,1.60,0.00,5.40,23.60,32.90,101.90,393.30,296.60,112.10,57.40,29.20,0.10,1054.10,1.60,61.90,903.90,86.70
MADHYA MAHARASHTRA,1959,2.40,0.00,0.00,16.80,39.30,174.70,344.30,199.00,202.70,84.70,54.90,0.10,1118.90,2.40,56.10,920.70,139.70
MADHYA MAHARASHTRA,1960,3.60,0.00,3.00,5.10,61.30,146.40,235.00,138.00,229.00,44.90,18.80,0.80,885.90,3.60,69.50,748.40,64.40
MADHYA MAHARASHTRA,1961,0.30,0.10,0.50,9.80,104.20,163.50,411.90,135.00,104.80,128.00,10.00,2.50,1070.50,0.40,114.50,815.20,140.40
MADHYA MAHARASHTRA,1962,0.20,0.10,6.70,12.90,57.20,46.80,287.50,164.00,199.90,51.90,23.00,48.80,899.00,0.30,76.80,698.30,123.60
MADHYA MAHARASHTRA,1963,0.80,4.30,14.00,12.00,23.30,138.60,252.30,268.70,72.70,93.50,19.10,0.60,899.90,5.10,49.30,732.30,113.20
MADHYA MAHARASHTRA,1964,0.00,0.00,4.10,6.20,7.00,139.80,238.90,242.30,223.10,60.00,23.30,0.90,945.70,0.00,17.30,844.00,84.30
MADHYA MAHARASHTRA,1965,5.80,0.20,0.30,10.20,12.30,82.90,380.70,200.30,54.80,10.00,4.60,28.50,790.70,6.10,22.90,718.70,43.00
MADHYA MAHARASHTRA,1966,1.90,0.50,1.40,2.10,81.50,83.80,315.00,94.00,149.00,14.50,82.60,11.20,837.30,2.40,85.00,641.70,108.30
MADHYA MAHARASHTRA,1967,0.00,0.10,4.70,13.30,7.80,130.40,367.40,139.00,146.70,43.10,2.10,58.60,913.00,0.10,25.80,783.40,103.70
MADHYA MAHARASHTRA,1968,1.60,3.60,9.40,11.20,2.50,95.40,238.90,213.30,172.10,60.60,15.10,0.30,824.00,5.20,23.20,719.60,76.00
MADHYA MAHARASHTRA,1969,0.20,0.00,1.40,5.80,4.00,140.10,307.10,248.30,234.00,20.10,22.30,0.90,984.10,0.20,11.30,929.50,43.20
MADHYA MAHARASHTRA,1970,1.00,0.00,0.60,17.90,39.10,195.40,200.10,254.90,161.30,70.90,0.00,0.00,941.40,1.00,57.60,811.80,70.90
MADHYA MAHARASHTRA,1971,0.00,0.00,0.10,3.80,43.30,155.60,124.90,204.00,185.60,56.00,0.00,0.00,773.20,0.00,47.10,670.10,56.00
MADHYA MAHARASHTRA,1972,0.00,0.20,0.00,4.00,13.80,90.40,195.10,99.30,88.10,7.30,21.60,0.10,519.90,0.20,17.80,472.80,29.00
MADHYA MAHARASHTRA,1973,0.00,3.00,1.80,3.20,10.10,124.70,312.00,243.90,172.80,104.80,3.90,0.40,980.60,3.00,15.10,853.40,109.10
MADHYA MAHARASHTRA,1974,0.00,0.10,2.50,14.60,60.90,77.50,217.90,184.70,201.50,152.00,0.10,0.00,911.80,0.10,78.10,681.60,152.10
MADHYA MAHARASHTRA,1975,0.40,1.10,0.10,1.00,15.40,165.60,228.00,223.20,242.80,158.30,4.80,0.00,1040.70,1.50,16.40,859.70,163.10
MADHYA MAHARASHTRA,1976,0.10,0.00,6.00,3.40,3.30,283.60,315.60,240.80,87.70,14.30,68.90,2.20,1025.80,0.10,12.70,927.70,85.40
MADHYA MAHARASHTRA,1977,0.00,0.10,7.10,9.90,31.30,209.00,262.50,150.40,94.60,64.40,112.10,5.70,947.20,0.20,48.30,716.50,182.30
MADHYA MAHARASHTRA,1978,0.70,10.80,4.60,22.20,33.10,174.20,179.60,211.80,124.10,57.00,63.50,2.10,883.60,11.40,59.90,689.70,122.60
MADHYA MAHARASHTRA,1979,3.50,1.80,5.30,1.00,7.10,129.70,194.50,299.00,249.90,46.00,88.40,0.50,1026.80,5.30,13.40,873.20,134.90
MADHYA MAHARASHTRA,1980,0.00,0.00,1.50,16.10,8.60,279.20,197.40,286.60,89.20,14.70,29.80,16.40,939.50,0.00,26.10,852.50,60.90
MADHYA MAHARASHTRA,1981,10.50,0.00,3.70,6.80,7.70,135.90,248.90,188.60,253.70,56.80,11.00,6.20,929.80,10.50,18.20,827.10,74.00
MADHYA MAHARASHTRA,1982,2.10,0.20,0.20,6.30,33.80,114.60,187.70,186.60,119.50,55.20,45.80,0.00,751.90,2.30,40.30,608.40,101.00
MADHYA MAHARASHTRA,1983,0.10,1.40,0.00,0.00,2.80,125.30,218.10,259.40,263.00,43.20,2.50,2.80,918.80,1.50,2.90,865.80,48.50
MADHYA MAHARASHTRA,1984,0.60,11.20,3.70,4.60,0.60,109.60,260.80,140.00,133.20,109.10,4.70,1.70,779.90,11.80,8.90,643.70,115.50
MADHYA MAHARASHTRA,1985,2.60,0.20,2.30,9.10,12.30,118.70,189.50,145.10,63.50,107.30,5.40,0.00,656.10,2.80,23.80,516.80,112.70
MADHYA MAHARASHTRA,1986,1.60,2.70,0.30,2.40,8.60,200.80,126.10,157.90,101.00,8.90,19.40,14.60,644.10,4.30,11.20,585.70,42.80
MADHYA MAHARASHTRA,1987,1.70,3.90,2.50,4.00,36.60,130.30,166.70,226.90,63.50,98.80,38.00,34.60,807.60,5.60,43.10,587.50,171.40
MADHYA MAHARASHTRA,1988,0.00,0.10,0.10,18.80,7.60,111.00,314.10,165.70,324.80,27.50,1.90,4.90,976.60,0.10,26.50,915.60,34.30
MADHYA MAHARASHTRA,1989,0.00,0.00,16.30,3.30,11.80,153.50,271.90,152.10,181.60,22.90,1.40,1.70,816.60,0.00,31.40,759.10,26.00
MADHYA MAHARASHTRA,1990,2.60,0.20,0.00,0.20,78.20,150.50,227.30,294.60,94.90,154.90,17.20,1.90,1022.50,2.80,78.40,767.30,174.10
MADHYA MAHARASHTRA,1991,0.00,0.10,0.30,12.20,19.20,293.80,318.10,143.90,67.30,21.00,4.70,0.10,880.50,0.10,31.80,823.00,25.70
MADHYA MAHARASHTRA,1992,0.00,0.00,0.00,2.10,5.10,146.90,190.60,248.60,132.10,55.60,10.10,0.00,791.30,0.00,7.30,718.20,65.70
MADHYA MAHARASHTRA,1993,0.00,0.10,3.00,5.70,11.50,147.60,289.20,162.40,162.60,192.80,10.70,34.30,1019.80,0.10,20.10,761.90,237.70
MADHYA MAHARASHTRA,1994,3.10,0.10,0.60,21.80,23.80,253.20,332.90,188.40,118.90,66.20,12.60,0.00,1021.50,3.20,46.20,893.40,78.80
MADHYA MAHARASHTRA,1995,20.00,0.20,5.40,6.70,24.00,63.60,253.10,82.70,194.30,121.50,4.90,0.00,776.40,20.30,36.00,593.70,126.40
MADHYA MAHARASHTRA,1996,0.10,0.00,0.10,4.10,5.70,162.30,281.00,184.10,161.40,171.30,4.80,0.40,975.20,0.10,9.90,788.70,176.50
MADHYA MAHARASHTRA,1997,3.30,0.00,2.40,15.30,6.50,180.20,239.90,295.50,91.70,57.70,68.80,39.60,1000.90,3.30,24.30,807.40,166.00
MADHYA MAHARASHTRA,1998,0.20,0.00,0.60,2.50,18.40,147.10,264.10,226.40,257.20,162.50,22.10,0.00,1101.10,0.20,21.40,894.80,184.70
MADHYA MAHARASHTRA,1999,0.00,6.70,0.00,0.10,39.20,225.30,262.50,85.40,169.00,177.60,0.00,0.00,965.70,6.70,39.30,742.10,177.70
MADHYA MAHARASHTRA,2000,0.40,1.10,0.20,1.70,18.50,173.00,198.70,159.60,87.00,56.50,2.70,2.10,701.60,1.50,20.50,618.20,61.30
MADHYA MAHARASHTRA,2001,4.40,0.00,0.30,4.70,8.40,157.90,179.30,160.90,137.30,125.50,5.70,0.50,785.10,4.40,13.50,635.40,131.80
MADHYA MAHARASHTRA,2002,1.70,3.10,1.00,13.00,14.40,251.90,95.60,221.50,95.80,36.30,5.90,0.00,740.30,4.90,28.30,664.70,42.30
MADHYA MAHARASHTRA,2003,0.80,2.20,1.50,5.70,15.10,210.80,208.70,178.40,116.20,29.50,3.50,0.10,772.60,3.00,22.30,714.20,33.10
MADHYA MAHARASHTRA,2004,0.10,0.10,0.00,4.70,49.00,215.90,174.20,354.10,181.20,42.10,8.00,0.10,1029.50,0.20,53.70,925.50,50.20
MADHYA MAHARASHTRA,2005,3.60,0.40,1.60,11.10,7.80,240.50,361.20,256.10,276.40,62.70,0.00,0.00,1221.30,4.00,20.50,1134.20,62.70
MADHYA MAHARASHTRA,2006,0.00,0.00,7.10,0.20,42.30,205.30,416.40,421.70,217.00,60.10,25.50,0.00,1395.70,0.00,49.70,1260.40,85.60
MADHYA MAHARASHTRA,2007,1.30,0.40,0.00,2.10,5.50,266.90,293.50,274.20,189.20,3.40,3.90,0.00,1040.40,1.70,7.60,1023.70,7.30
MADHYA MAHARASHTRA,2008,0.00,0.00,18.10,0.60,1.10,107.90,157.90,257.60,312.40,56.60,3.70,0.90,916.90,0.00,19.90,835.90,61.10
MADHYA MAHARASHTRA,2009,0.00,1.70,0.80,0.40,7.70,68.90,329.80,148.20,162.60,96.20,121.30,4.30,941.70,1.70,8.90,709.40,221.80
MADHYA MAHARASHTRA,2010,2.90,0.10,0.90,2.30,5.40,185.60,280.90,233.20,165.60,77.10,73.40,0.20,1027.50,3.00,8.60,865.30,150.60
MADHYA MAHARASHTRA,2011,0.00,0.30,0.30,5.00,2.90,133.30,261.40,238.10,148.40,62.80,0.00,0.00,852.60,0.30,8.20,781.30,62.80
MADHYA MAHARASHTRA,2012,0.00,0.00,0.00,3.00,1.40,67.90,203.00,187.80,129.50,95.20,2.20,0.00,689.80,0.00,4.40,588.10,97.30
MADHYA MAHARASHTRA,2013,0.10,5.30,0.80,5.70,6.00,212.40,311.80,147.00,210.30,57.80,4.00,1.30,962.40,5.30,12.40,881.50,63.10
MADHYA MAHARASHTRA,2014,3.10,6.20,24.40,7.50,29.80,44.00,277.90,240.30,120.40,38.50,32.80,13.10,838.00,9.30,61.70,682.60,84.40
MADHYA MAHARASHTRA,2015,1.40,0.80,41.20,9.60,24.40,177.00,111.70,67.20,146.60,48.30,16.20,0.10,644.50,2.20,75.30,502.50,64.50
