SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
COASTAL KARNATAKA,1943,22.40,1.70,1.30,7.10,455.20,941.80,994.40,314.50,461.50,280.20,97.00,0.00,3577.20,24.10,463.60,2712.20,377.20
COASTAL KARNATAKA,1944,0.00,0.70,18.20,3.30,106.50,777.80,1204.00,451.20,61.60,267.60,81.90,11.80,2984.50,0.70,128.00,2494.50,361.30
COASTAL KARNATAKA,1945,2.60,0.00,0.00,19.70,24.50,824.70,1296.10,493.20,294.70,63.20,60.70,0.00,3079.30,2.60,44.10,2908.70,123.80
COASTAL KARNATAKA,1946,0.00,1.50,3.90,41.70,80.80,1227.00,1001.20,1086.60,231.50,148.90,180.60,37.70,4041.40,1.50,126.40,3546.30,367.20
COASTAL KARNATAKA,1947,1.70,9.20,13.90,45.20,18.70,630.60,1247.90,899.50,389.50,48.70,7.10,26.30,3338.00,10.90,77.70,3167.30,82.00
COASTAL KARNATAKA,1948,16.50,0.00,8.40,55.60,66.10,848.80,1102.90,973.20,301.30,90.60,163.00,0.20,3626.60,16.50,130.10,3226.20,253.70
COASTAL KARNATAKA,1949,3.30,0.00,1.20,12.00,293.10,691.60,1157.10,585.40,438.00,148.80,32.00,0.00,3362.40,3.30,306.30,2872.10,180.80
COASTAL KARNATAKA,1950,0.00,1.00,0.20,3.90,89.30,801.60,1506.70,456.10,716.50,136.60,54.10,0.10,3766.10,1.00,93.40,3481.00,190.80
COASTAL KARNATAKA,1951,0.00,0.00,0.90,55.40,70.70,940.20,1083.40,441.10,268.90,187.10,76.20,0.40,3124.30,0.00,127.00,2733.60,263.60
COASTAL KARNATAKA,1952,0.00,0.50,0.00,35.40,84.80,912.10,816.60,631.40,54.70,335.50,0.00,25.60,2896.60,0.50,120.20,2414.80,361.10
COASTAL KARNATAKA,1953,0.30,0.00,0.00,48.20,8.60,666.20,1630.10,633.60,160.00,313.40,2.90,0.00,3463.30,0.30,56.80,3089.90,316.30
COASTAL KARNATAKA,1954,0.50,0.00,21.60,61.10,89.80,1034.40,1357.40,688.70,421.80,133.60,0.60,12.10,3821.50,0.50,172.50,3502.20,146.20
COASTAL KARNATAKA,1955,0.30,0.00,4.70,29.90,360.30,962.70,639.30,702.20,458.20,361.10,31.00,2.80,3552.50,0.30,394.90,2762.40,394.90
COASTAL KARNATAKA,1956,0.00,0.80,1.00,78.40,412.70,1001.00,1155.80,520.00,267.60,288.50,129.90,0.70,3856.60,0.80,492.10,2944.50,419.10
COASTAL KARNATAKA,1957,0.00,0.00,1.50,8.50,168.00,755.80,1101.10,703.90,98.00,189.00,148.90,0.10,3174.80,0.00,178.10,2658.70,338.00
COASTAL KARNATAKA,1958,0.50,0.10,1.70,46.60,184.80,1031.40,1253.70,705.80,296.90,114.10,49.10,2.80,3687.40,0.60,233.10,3287.90,165.90
COASTAL KARNATAKA,1959,0.00,0.00,0.00,30.40,204.40,994.40,1727.00,704.10,521.60,75.30,52.00,21.70,4330.80,0.00,234.80,3947.10,148.90
COASTAL KARNATAKA,1960,0.00,0.00,8.50,40.70,393.70,790.60,1053.20,510.50,450.50,169.00,87.60,0.00,3504.20,0.00,442.90,2804.70,256.60
COASTAL KARNATAKA,1961,0.00,0.00,0.90,47.70,635.00,1013.00,1884.90,936.30,702.80,309.60,21.00,2.70,5553.90,0.00,683.60,4536.90,333.40
COASTAL KARNATAKA,1962,0.20,3.40,0.10,31.60,359.40,405.40,1307.90,1080.90,413.50,313.40,18.50,83.30,4017.70,3.60,391.10,3207.70,415.30
COASTAL KARNATAKA,1963,1.10,0.70,28.60,38.50,86.00,682.30,887.60,1013.80,181.00,233.70,8.20,10.00,3171.30,1.80,153.00,2764.70,251.80
COASTAL KARNATAKA,1964,0.00,0.00,2.60,5.80,23.40,631.70,864.00,978.10,363.90,200.20,53.10,17.60,3140.50,0.00,31.80,2837.80,271.00
COASTAL KARNATAKA,1965,2.50,0.00,0.00,9.70,39.70,797.80,1002.50,577.20,196.80,25.10,20.10,159.80,2831.10,2.50,49.40,2574.20,205.00
COASTAL KARNATAKA,1966,3.70,0.00,0.80,11.80,196.00,577.90,1122.40,278.30,299.60,191.90,231.50,62.80,2976.60,3.70,208.60,2278.20,486.20
COASTAL KARNATAKA,1967,2.00,0.00,0.10,18.50,86.70,658.70,1368.50,673.40,237.10,124.80,7.40,4.50,3181.80,2.00,105.30,2937.80,136.80
COASTAL KARNATAKA,1968,2.00,0.00,6.30,43.70,19.20,826.60,1550.50,456.30,304.90,221.40,30.10,0.10,3461.00,2.00,69.10,3138.30,251.50
COASTAL KARNATAKA,1969,0.00,0.00,1.20,44.80,49.90,704.80,1253.90,488.20,542.70,163.40,82.60,11.40,3342.90,0.00,95.80,2989.60,257.50
COASTAL KARNATAKA,1970,0.00,0.00,2.00,30.90,260.40,843.70,1259.20,1130.50,328.70,157.80,28.70,0.00,4042.00,0.00,293.30,3562.20,186.50
COASTAL KARNATAKA,1971,0.00,0.10,0.40,23.50,268.30,1113.20,1017.00,532.60,215.60,55.20,7.00,2.50,3235.20,0.10,292.20,2878.40,64.60
COASTAL KARNATAKA,1972,0.00,0.50,0.20,17.00,153.40,716.90,1068.80,522.90,131.20,201.60,38.70,5.80,2856.90,0.50,170.50,2439.80,246.10
COASTAL KARNATAKA,1973,0.00,0.00,0.00,15.30,83.00,765.50,982.10,915.90,178.50,140.70,39.60,5.40,3126.00,0.00,98.30,2842.00,185.70
COASTAL KARNATAKA,1974,0.00,0.00,5.50,25.80,168.10,474.70,1465.90,741.70,361.80,182.40,7.60,0.00,3433.50,0.00,199.40,3044.10,190.00
COASTAL KARNATAKA,1975,0.30,0.00,7.00,8.00,103.00,1327.80,1095.50,958.60,537.10,199.50,63.10,0.10,4300.00,0.30,118.00,3919.10,262.60
COASTAL KARNATAKA,1976,0.00,0.00,8.10,20.30,35.80,492.70,1187.10,644.40,346.40,50.30,138.30,10.60,2933.90,0.00,64.20,2670.60,199.10
COASTAL KARNATAKA,1977,0.00,1.90,3.30,24.70,116.10,855.70,1290.30,441.10,266.50,198.50,180.80,0.00,3379.00,1.90,144.20,2853.60,379.30
COASTAL KARNATAKA,1978,0.30,0.50,0.00,11.80,251.60,1212.60,1222.50,745.40,206.70,121.50,76.30,13.80,3862.90,0.80,263.40,3387.20,211.50
COASTAL KARNATAKA,1979,0.80,0.20,0.20,11.70,12.20,735.30,962.70,619.40,238.60,127.30,111.80,3.30,2823.40,1.00,24.00,2556.00,242.40
COASTAL KARNATAKA,1980,0.00,0.00,0.80,78.60,57.10,1193.30,1057.70,1004.70,199.50,95.00,71.30,4.10,3762.00,0.00,136.50,3455.20,170.30
COASTAL KARNATAKA,1981,0.70,0.00,1.90,17.00,58.10,1013.70,1049.30,1187.40,340.70,119.90,56.70,3.20,3848.60,0.70,76.90,3591.00,179.90
COASTAL KARNATAKA,1982,0.00,0.30,0.30,3.20,87.50,808.60,1258.70,1579.10,151.80,138.30,62.60,0.30,4090.90,0.30,91.10,3798.20,201.20
COASTAL KARNATAKA,1983,0.00,0.00,0.00,0.00,24.40,712.60,1160.40,1231.80,596.50,140.90,50.30,25.20,3942.20,0.00,24.40,3701.50,216.40
COASTAL KARNATAKA,1984,4.30,6.00,34.20,46.70,24.00,1110.20,1084.10,613.60,196.80,227.90,11.20,0.10,3359.00,10.30,104.90,3004.60,239.20
COASTAL KARNATAKA,1985,5.30,0.00,1.60,12.90,76.90,977.90,668.50,844.30,130.60,258.60,27.50,11.70,3015.70,5.30,91.40,2621.30,297.80
COASTAL KARNATAKA,1986,0.30,0.10,4.80,6.20,20.90,976.50,723.30,808.90,176.30,102.20,112.50,2.50,2934.50,0.40,32.00,2685.00,217.10
COASTAL KARNATAKA,1987,0.00,0.00,0.20,1.70,63.50,728.30,704.50,715.60,180.60,232.20,74.90,14.70,2716.20,0.00,65.40,2329.00,321.80
COASTAL KARNATAKA,1988,0.00,0.20,0.00,32.00,28.40,689.30,1295.80,832.60,451.90,122.70,2.40,11.30,3466.60,0.20,60.50,3269.50,136.40
COASTAL KARNATAKA,1989,0.00,0.00,8.40,22.40,53.60,982.50,914.40,829.30,234.70,138.10,31.90,0.30,3215.60,0.00,84.40,2960.90,170.30
COASTAL KARNATAKA,1990,1.70,0.00,0.10,5.20,343.20,997.00,1110.80,1087.00,265.40,215.00,93.60,1.50,4120.40,1.70,348.40,3460.20,310.10
COASTAL KARNATAKA,1991,0.10,0.00,0.30,47.70,95.90,939.90,1501.70,896.50,79.50,111.80,45.60,0.70,3719.70,0.10,143.90,3417.50,158.10
COASTAL KARNATAKA,1992,0.00,0.00,0.00,17.20,77.00,873.20,1087.50,1097.50,354.30,133.60,241.80,0.00,3882.20,0.00,94.20,3412.60,375.40
COASTAL KARNATAKA,1993,0.00,0.10,6.70,21.70,68.30,591.20,1397.30,742.00,214.30,347.40,40.80,51.50,3481.30,0.10,96.70,2944.80,439.80
COASTAL KARNATAKA,1994,3.50,0.00,6.30,72.90,44.10,1221.10,1748.20,907.00,268.10,336.00,28.60,0.50,4636.30,3.50,123.20,4144.40,365.20
COASTAL KARNATAKA,1995,3.70,0.00,0.70,21.10,137.80,535.80,1375.70,685.10,348.50,192.00,57.40,0.00,3357.80,3.70,159.60,2945.00,249.50
COASTAL KARNATAKA,1996,0.30,0.00,0.40,20.30,26.20,787.00,1122.60,617.90,289.30,259.50,27.50,37.80,3188.90,0.30,46.90,2816.80,324.90
COASTAL KARNATAKA,1997,0.70,0.00,14.90,21.50,23.10,818.60,1494.10,1146.00,117.10,148.50,109.80,59.20,3953.60,0.70,59.50,3575.80,317.50
COASTAL KARNATAKA,1998,0.00,0.00,1.40,6.60,72.00,966.40,1092.00,633.90,572.80,271.00,80.60,11.30,3707.90,0.00,80.00,3265.10,362.90
COASTAL KARNATAKA,1999,0.00,0.40,0.40,7.10,335.50,854.10,1525.90,518.40,186.50,338.20,12.80,0.50,3779.90,0.40,343.00,3084.90,351.50
COASTAL KARNATAKA,2000,14.90,0.50,0.90,25.80,216.40,966.80,915.60,741.70,279.20,174.70,12.50,2.40,3351.30,15.50,243.00,2903.30,189.60
COASTAL KARNATAKA,2001,0.60,0.40,0.40,71.40,156.90,930.00,926.90,654.40,151.80,169.70,48.60,0.60,3111.60,1.00,228.70,2663.10,218.90
COASTAL KARNATAKA,2002,0.60,11.20,0.50,30.90,164.00,764.50,545.70,731.30,163.50,360.00,20.70,0.30,2793.10,11.80,195.30,2205.00,381.00
COASTAL KARNATAKA,2003,0.10,3.60,8.40,37.30,10.20,973.80,970.60,637.50,236.00,183.70,10.70,0.00,3071.90,3.80,55.90,2817.90,194.40
COASTAL KARNATAKA,2004,0.00,0.00,6.30,24.70,329.20,805.80,718.10,874.50,154.40,104.70,52.10,0.00,3070.00,0.10,360.30,2552.80,156.80
COASTAL KARNATAKA,2005,0.50,0.20,0.00,72.50,45.00,821.60,1177.30,692.00,456.20,178.70,24.60,2.30,3470.90,0.60,117.50,3147.20,205.60
COASTAL KARNATAKA,2006,1.00,0.00,4.70,5.90,355.70,800.10,1100.80,855.60,404.10,212.00,97.40,0.00,3837.30,1.00,366.30,3160.60,309.40
COASTAL KARNATAKA,2007,0.00,0.00,0.60,40.20,61.10,952.00,1004.40,980.40,630.50,152.80,37.50,0.80,3860.20,0.00,101.90,3567.20,191.10
COASTAL KARNATAKA,2008,0.00,14.80,161.40,33.40,64.30,850.70,687.80,886.30,383.30,91.60,19.30,13.50,3206.40,14.80,259.00,2808.10,124.40
COASTAL KARNATAKA,2009,0.40,0.00,35.20,24.50,100.70,450.30,1778.90,486.10,530.70,287.40,132.40,35.40,3862.00,0.40,160.40,3246.00,455.20
COASTAL KARNATAKA,2010,14.40,0.40,3.50,62.20,80.20,682.70,1200.20,637.50,468.40,294.70,231.50,11.00,3686.80,14.80,145.90,2988.90,537.20
COASTAL KARNATAKA,2011,4.80,3.80,8.70,66.10,49.30,1018.40,1080.50,861.30,545.20,178.80,81.50,10.20,3908.60,8.60,124.10,3505.40,270.50
COASTAL KARNATAKA,2012,NA,11.40,5.10,77.00,22.90,650.90,754.60,1027.60,382.00,115.10,68.00,3.60,NA,NA,104.90,2815.10,186.70
COASTAL KARNATAKA,2013,2.40,19.60,19.00,28.50,100.40,1153.00,1515.30,680.20,379.10,265.10,56.90,10.00,4229.40,21.90,147.90,3727.60,332.00
COASTAL KARNATAKA,2014,0.00,0.30,1.90,40.50,181.90,507.00,1155.40,1121.00,379.30,226.40,40.00,30.80,3684.40,0.30,224.30,3162.60,297.20
COASTAL KARNATAKA,2015,1.40,1.00,32.30,72.20,150.30,735.30,930.90,575.20,260.30,208.50,124.20,14.30,3106.00,2.40,254.80,2501.80,347.10
