SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
JHARKHAND,1920,0.00,19.50,62.60,8.80,41.90,109.40,660.20,321.60,184.70,6.30,0.00,0.00,1415.00,19.50,113.30,1275.90,6.30
JHARKHAND,1921,37.10,11.00,1.40,20.80,12.90,228.20,325.20,391.50,182.80,22.80,0.00,0.00,1233.80,48.10,35.20,1127.70,22.80
JHARKHAND,1922,8.20,6.20,0.00,14.50,19.50,305.30,404.70,365.90,250.00,58.80,9.20,0.90,1443.20,14.40,34.00,1325.90,68.90
JHARKHAND,1923,0.70,68.30,5.30,5.10,26.70,186.00,398.40,552.50,124.00,46.00,18.20,0.60,1431.90,69.00,37.10,1260.90,64.80
JHARKHAND,1924,23.00,16.60,1.90,12.20,26.30,148.70,431.80,269.60,323.60,75.10,103.10,0.00,1431.80,39.50,40.40,1173.70,178.20
JHARKHAND,1925,4.70,6.10,12.10,37.10,84.60,196.50,428.30,314.00,172.50,63.50,7.70,0.50,1327.60,10.80,133.80,1111.30,71.70
JHARKHAND,1926,33.50,3.40,95.00,13.50,41.50,55.70,466.50,391.20,309.60,44.60,2.90,21.00,1478.40,36.90,150.00,1223.00,68.50
JHARKHAND,1927,27.90,99.00,31.60,2.90,41.70,92.30,452.50,311.60,156.40,51.40,15.80,0.00,1283.10,126.80,76.30,1012.80,67.20
JHARKHAND,1928,51.40,11.80,3.00,26.40,48.10,313.40,396.70,213.70,131.70,183.30,0.10,4.40,1384.00,63.20,77.40,1055.50,187.80
JHARKHAND,1929,63.90,15.20,12.70,11.40,29.50,111.40,541.70,412.20,124.60,236.40,0.00,52.50,1611.50,79.10,53.50,1190.00,288.80
JHARKHAND,1930,0.90,4.30,7.70,18.10,16.50,125.50,506.80,361.40,222.80,44.50,121.10,4.40,1434.00,5.20,42.30,1216.50,170.00
JHARKHAND,1931,7.00,116.90,18.00,2.20,37.10,109.00,357.00,355.20,201.20,112.70,33.40,0.80,1350.40,123.90,57.30,1022.30,146.90
JHARKHAND,1932,0.00,32.80,4.00,15.00,45.80,96.50,374.10,297.80,221.10,50.20,55.50,0.90,1193.80,32.80,64.80,989.50,106.60
JHARKHAND,1933,61.20,58.70,8.90,37.00,94.00,218.10,366.80,397.30,209.60,74.50,4.10,5.50,1535.60,119.90,139.90,1191.80,84.10
JHARKHAND,1934,24.00,10.30,1.80,13.10,13.60,166.70,324.20,341.40,230.50,55.90,12.00,3.90,1197.40,34.30,28.40,1062.80,71.90
JHARKHAND,1935,35.80,21.70,10.00,23.40,6.70,120.50,295.80,435.60,200.00,1.60,0.00,0.50,1151.60,57.50,40.00,1051.90,2.10
JHARKHAND,1936,15.90,18.90,13.50,5.40,93.00,279.10,378.90,346.20,356.80,135.20,11.40,10.10,1664.30,34.80,111.80,1361.00,156.70
JHARKHAND,1937,0.00,96.40,4.90,20.70,72.10,186.10,363.20,300.80,276.20,129.60,0.40,0.00,1450.60,96.40,97.70,1126.40,130.10
JHARKHAND,1938,29.00,36.10,0.20,0.80,102.10,201.00,269.00,344.10,200.40,45.10,1.90,0.00,1229.80,65.20,103.10,1014.50,47.10
JHARKHAND,1939,14.70,47.80,41.70,15.40,18.30,237.00,367.30,378.20,257.00,139.80,1.00,1.60,1519.70,62.40,75.30,1239.50,142.40
JHARKHAND,1940,0.20,38.10,89.60,15.60,42.30,123.30,339.60,387.30,130.10,41.20,0.00,24.60,1231.90,38.40,147.50,980.30,65.80
JHARKHAND,1941,41.60,4.20,2.50,7.00,52.30,287.80,357.20,365.30,196.30,164.70,34.60,0.10,1513.50,45.90,61.70,1206.50,199.30
JHARKHAND,1942,8.80,61.40,19.90,31.20,22.70,140.50,482.30,433.30,356.20,25.90,5.80,1.00,1589.00,70.20,73.80,1412.30,32.70
JHARKHAND,1943,76.40,12.50,0.70,34.90,38.90,127.50,452.10,488.00,245.00,80.10,0.00,0.00,1556.10,88.90,74.50,1312.50,80.10
JHARKHAND,1944,34.50,65.30,46.60,29.10,18.70,129.40,368.50,428.30,149.00,112.50,4.30,0.30,1386.30,99.80,94.30,1075.10,117.10
JHARKHAND,1945,45.80,27.40,0.40,25.60,45.20,168.40,276.60,293.10,277.20,144.60,3.20,1.20,1308.70,73.20,71.20,1015.30,149.00
JHARKHAND,1946,0.00,16.10,16.70,68.50,84.10,270.10,329.40,345.00,253.00,135.60,34.60,0.10,1553.20,16.10,169.30,1197.50,170.40
JHARKHAND,1947,12.10,24.10,45.90,2.80,35.70,143.80,291.10,302.80,253.50,106.20,2.30,14.30,1234.50,36.20,84.30,991.20,122.80
JHARKHAND,1948,26.70,18.70,17.70,8.40,47.00,185.90,386.00,318.00,207.30,96.90,89.90,0.20,1402.60,45.40,73.10,1097.10,187.00
JHARKHAND,1949,21.80,16.20,15.50,57.40,107.80,187.30,364.00,384.70,215.00,66.00,0.00,1.00,1436.70,37.90,180.70,1151.00,67.00
JHARKHAND,1950,1.00,14.80,31.40,1.90,36.40,318.40,389.60,389.60,173.10,21.10,11.90,3.70,1393.00,15.90,69.60,1270.70,36.70
JHARKHAND,1951,5.10,0.40,48.90,24.20,25.10,177.50,259.10,267.00,186.10,69.20,9.00,0.00,1071.70,5.50,98.20,889.70,78.20
JHARKHAND,1952,3.90,10.70,24.20,36.00,58.00,210.70,357.70,355.70,237.90,89.70,1.40,1.40,1387.40,14.60,118.20,1162.00,92.50
JHARKHAND,1953,35.30,11.00,0.80,7.40,28.50,213.00,440.00,416.20,314.50,23.40,19.30,0.00,1509.40,46.30,36.60,1383.70,42.70
JHARKHAND,1954,12.40,8.40,4.30,3.50,29.70,160.90,272.20,267.40,257.80,35.30,0.60,7.00,1059.50,20.80,37.60,958.30,42.90
JHARKHAND,1955,43.60,9.80,5.90,5.10,23.90,137.70,347.10,240.50,155.40,96.90,14.80,0.10,1080.80,53.40,34.80,880.70,111.80
JHARKHAND,1956,13.90,25.70,50.30,5.80,78.50,259.30,301.60,344.60,312.90,140.90,14.30,7.90,1555.70,39.60,134.60,1218.40,163.20
JHARKHAND,1957,56.30,24.70,30.60,2.40,6.50,163.60,498.70,293.20,283.00,18.20,0.00,0.20,1377.50,81.10,39.50,1238.60,18.40
JHARKHAND,1958,11.50,39.80,20.00,24.80,12.20,93.60,336.10,263.30,267.20,111.30,0.70,0.00,1180.50,51.30,56.90,960.30,112.00
JHARKHAND,1959,51.60,5.60,5.20,17.50,56.40,188.50,332.60,305.80,363.90,272.80,0.00,0.00,1599.90,57.10,79.00,1190.90,272.80
JHARKHAND,1960,6.60,0.50,29.30,1.90,32.10,115.60,310.10,432.70,274.60,44.80,0.60,0.00,1248.80,7.00,63.30,1133.00,45.40
JHARKHAND,1961,8.90,84.30,1.00,4.60,30.00,298.60,296.30,358.20,317.20,155.30,1.60,4.60,1560.50,93.20,35.60,1270.20,161.50
JHARKHAND,1962,8.20,15.00,4.30,31.10,26.50,167.40,251.50,265.50,213.50,55.80,0.00,8.90,1047.70,23.20,61.90,897.90,64.80
JHARKHAND,1963,2.80,7.80,9.90,23.30,67.70,171.50,301.60,249.00,241.30,228.60,11.20,0.20,1315.00,10.60,100.80,963.40,240.10
JHARKHAND,1964,2.20,12.20,4.70,18.90,53.80,200.40,306.40,262.00,214.40,71.50,3.90,0.00,1150.30,14.30,77.40,983.20,75.40
JHARKHAND,1965,0.80,8.70,26.60,31.30,14.80,113.10,354.60,215.90,206.20,39.20,0.30,0.90,1012.40,9.50,72.80,889.70,40.40
JHARKHAND,1966,24.70,3.80,0.20,10.50,22.10,233.20,174.10,263.40,87.90,35.80,15.90,8.10,879.80,28.50,32.80,758.70,59.80
JHARKHAND,1967,8.60,1.00,39.90,24.20,43.70,71.90,283.50,450.80,268.50,19.80,1.10,12.30,1225.30,9.60,107.80,1074.60,33.20
JHARKHAND,1968,34.40,9.40,5.50,4.70,22.00,272.60,351.50,420.50,97.20,71.20,0.50,3.70,1293.40,43.90,32.20,1141.80,75.50
JHARKHAND,1969,6.20,4.00,5.00,34.70,86.10,130.20,299.00,337.40,209.40,25.10,20.90,0.10,1158.10,10.20,125.80,976.00,46.10
JHARKHAND,1970,24.30,16.60,28.00,8.40,29.70,182.40,300.00,252.80,380.70,67.00,1.50,0.00,1291.50,40.90,66.10,1116.00,68.50
JHARKHAND,1971,43.40,24.30,2.10,95.60,83.50,272.30,503.10,526.10,237.50,104.00,6.70,0.10,1898.60,67.70,181.20,1539.00,110.80
JHARKHAND,1972,8.60,46.50,0.20,9.10,3.20,75.90,248.50,352.70,175.10,54.40,21.60,0.40,996.10,55.10,12.50,852.10,76.30
JHARKHAND,1973,10.60,15.20,23.90,7.10,56.40,184.30,224.30,294.60,365.40,245.10,13.70,0.60,1441.00,25.80,87.40,1068.50,259.40
JHARKHAND,1974,2.60,0.50,24.30,3.30,51.90,64.90,334.90,331.70,235.00,76.60,0.30,1.00,1127.00,3.10,79.50,966.60,77.90
JHARKHAND,1975,17.20,13.40,26.00,10.10,30.10,121.00,477.60,339.20,224.30,102.50,0.10,0.00,1361.30,30.60,66.10,1162.10,102.60
JHARKHAND,1976,0.00,23.10,7.20,25.20,58.20,107.00,297.50,263.00,394.50,9.30,3.20,3.50,1191.80,23.10,90.60,1062.00,16.00
JHARKHAND,1977,19.20,8.10,3.80,47.90,102.50,281.10,458.30,316.40,184.80,50.30,27.30,21.80,1521.50,27.30,154.20,1240.70,99.30
JHARKHAND,1978,10.50,50.90,45.30,28.40,33.80,283.70,252.80,341.10,376.50,114.30,7.00,12.00,1556.10,61.40,107.50,1254.00,133.20
JHARKHAND,1979,22.40,38.70,6.10,19.50,6.10,129.10,286.00,174.90,134.20,36.10,18.70,11.00,882.80,61.10,31.60,724.30,65.80
JHARKHAND,1980,13.60,14.90,37.10,21.00,40.00,273.70,350.70,281.20,232.10,73.80,0.00,2.30,1340.60,28.50,98.10,1137.80,76.10
JHARKHAND,1981,40.70,33.50,20.10,40.90,94.90,143.30,355.30,226.40,189.50,6.10,3.10,13.40,1167.20,74.20,156.00,914.50,22.50
JHARKHAND,1982,8.40,23.60,77.30,30.90,33.40,183.90,180.80,358.70,118.10,52.70,15.70,1.80,1085.30,32.00,141.50,841.50,70.20
JHARKHAND,1983,4.30,33.10,9.90,44.40,83.30,131.80,280.00,240.60,308.80,110.70,0.20,14.70,1261.70,37.40,137.60,961.20,125.50
JHARKHAND,1984,33.40,26.20,1.60,14.10,31.00,479.60,350.40,387.30,155.80,50.20,0.10,0.10,1529.90,59.60,46.70,1373.20,50.50
JHARKHAND,1985,19.10,9.10,1.60,8.80,48.20,131.20,338.00,312.60,216.60,153.70,0.50,0.90,1240.30,28.30,58.60,998.30,155.10
JHARKHAND,1986,6.90,21.20,3.80,25.00,74.80,253.00,352.20,212.90,188.50,128.20,31.10,37.90,1335.60,28.10,103.70,1006.60,197.20
JHARKHAND,1987,5.90,10.10,10.90,30.30,44.90,93.10,410.80,371.10,299.10,19.70,31.40,5.40,1332.70,15.90,86.10,1174.10,56.60
JHARKHAND,1988,3.10,37.10,42.20,23.70,23.60,303.60,273.50,276.10,127.80,38.70,2.60,1.60,1153.70,40.20,89.50,981.10,42.90
JHARKHAND,1989,1.90,0.30,2.80,0.10,66.40,246.00,285.60,258.90,219.00,39.60,8.60,19.70,1149.00,2.20,69.30,1009.50,67.90
JHARKHAND,1990,0.80,48.00,22.20,15.40,90.60,197.40,430.70,230.80,226.00,128.10,14.20,0.30,1404.20,48.70,128.20,1084.80,142.60
JHARKHAND,1991,19.30,8.00,31.10,11.20,33.70,171.30,252.90,384.00,274.00,29.40,1.90,34.20,1250.90,27.30,76.00,1082.20,65.50
JHARKHAND,1992,2.30,6.10,0.60,8.80,51.80,129.80,295.70,265.20,148.50,22.50,1.60,0.30,933.00,8.30,61.20,839.20,24.30
JHARKHAND,1993,1.70,2.00,16.10,32.00,50.50,203.20,214.40,245.90,372.40,49.60,16.20,0.00,1204.00,3.70,98.60,1035.90,65.90
JHARKHAND,1994,17.70,23.80,0.60,20.00,29.20,391.30,451.60,360.70,162.80,118.90,2.70,0.10,1579.40,41.50,49.80,1366.30,121.80
JHARKHAND,1995,13.70,9.70,22.40,4.30,30.30,134.20,312.30,301.50,395.90,37.50,84.70,20.10,1366.50,23.50,56.90,1143.90,142.20
JHARKHAND,1996,17.10,24.40,4.90,8.00,18.50,302.70,274.10,384.30,133.60,23.90,0.10,0.00,1191.70,41.50,31.40,1094.80,24.10
JHARKHAND,1997,9.50,3.70,1.50,29.40,25.20,230.40,400.50,431.60,199.60,54.30,39.00,36.60,1461.30,13.20,56.10,1262.10,129.80
JHARKHAND,1998,76.30,20.60,54.10,33.80,45.50,109.90,302.40,263.20,288.60,132.30,26.30,0.70,1353.80,97.00,133.40,964.10,159.30
JHARKHAND,1999,0.60,0.10,0.10,1.50,95.40,240.20,416.00,373.10,315.80,140.60,3.30,0.20,1586.90,0.70,97.00,1345.10,144.10
JHARKHAND,2000,3.60,21.20,6.30,19.60,67.70,185.30,358.40,152.80,356.90,19.10,0.40,0.20,1191.50,24.70,93.60,1053.40,19.70
JHARKHAND,2001,1.90,4.00,30.00,14.00,57.40,324.70,354.60,219.40,132.80,115.50,0.20,0.00,1254.40,5.80,101.40,1031.50,115.70
JHARKHAND,2002,9.00,5.40,10.70,11.50,38.70,184.90,186.80,277.40,253.40,55.00,1.30,0.80,1034.90,14.40,60.90,902.50,57.10
JHARKHAND,2003,3.30,30.50,33.60,17.90,21.50,152.40,247.50,245.10,224.00,255.50,6.20,7.40,1245.00,33.90,73.10,869.00,269.10
JHARKHAND,2004,5.50,2.70,3.10,41.00,31.10,184.40,200.70,327.00,211.50,128.10,0.10,1.60,1136.60,8.20,75.20,923.50,129.70
JHARKHAND,2005,22.10,17.50,17.70,9.60,23.50,157.20,266.40,214.50,141.50,83.10,1.30,6.10,960.40,39.60,50.70,779.50,90.50
JHARKHAND,2006,0.30,0.20,22.40,15.70,107.40,198.30,447.10,337.20,298.70,24.60,7.40,0.00,1459.50,0.50,145.50,1281.40,32.00
JHARKHAND,2007,1.70,48.40,25.50,22.30,58.10,125.40,430.40,353.60,324.70,39.60,7.60,0.00,1437.30,50.10,105.80,1234.10,47.20
JHARKHAND,2008,19.40,3.60,6.20,10.70,42.90,366.30,377.90,310.50,152.90,34.00,1.00,0.00,1325.30,22.90,59.70,1207.70,35.00
JHARKHAND,2009,1.80,0.80,2.00,0.80,78.10,62.70,266.60,248.00,248.80,82.20,4.00,0.50,996.10,2.60,80.80,826.10,86.60
JHARKHAND,2010,0.20,2.30,0.90,6.30,29.20,92.60,170.20,155.10,160.50,55.10,4.70,20.00,697.10,2.50,36.40,578.40,79.80
JHARKHAND,2011,3.30,2.50,6.40,25.40,55.00,349.00,181.80,403.20,324.60,23.30,0.00,0.10,1374.70,5.80,86.80,1258.70,23.40
JHARKHAND,2012,34.60,10.30,1.50,9.60,6.60,121.10,287.20,282.40,217.60,37.80,48.60,7.60,1065.00,45.00,17.70,908.30,94.00
JHARKHAND,2013,1.10,17.90,1.60,22.30,85.00,181.50,211.10,278.10,173.80,281.10,0.00,0.00,1253.60,19.00,109.00,844.50,281.10
JHARKHAND,2014,9.90,47.50,22.90,1.90,98.20,139.70,321.30,290.90,178.20,44.90,0.00,1.20,1156.60,57.40,123.10,930.10,46.10
JHARKHAND,2015,12.20,2.60,21.60,55.50,25.50,183.30,429.70,240.70,85.10,22.70,0.20,2.70,1081.80,14.80,102.60,938.80,25.60
